feature_set,top_n,cost_bps,fold_id,n_rebalances,gross_expectancy,net_expectancy,benchmark_expectancy,alpha_gross,alpha_net,mean_turnover,ic,hit_rate
baseline_price_only,10,25.0,65,21,0.0036168105888306832,0.0019734674487049846,0.001318214640675903,0.0022985959481547804,0.0006552528080290825,0.6573372560502794,0.061219557151770375,0.5238095238095238
baseline_price_only,10,25.0,66,21,0.0017658627853481147,7.344377495324239e-05,0.0009786929888283113,0.0007871697965198035,-0.0009052492138750686,0.6769676041579487,0.07926337176471993,0.6190476190476191
baseline_price_only,10,25.0,67,21,-0.0007626528573729125,-0.002516113940635608,0.00032130356279992,-0.0010839564201728321,-0.002837417503435528,0.7013844333050783,0.005218165174444327,0.5238095238095238
baseline_price_only,10,25.0,68,21,0.007236197849513583,0.005268603804872699,0.004706776245767743,0.0025294216037458415,0.0005618275591049567,0.7870376178563541,0.009591310093800499,0.7619047619047619
baseline_price_only,10,25.0,69,21,0.004800494778745386,0.0031520313398158404,0.0022582988805321023,0.0025421958982132843,0.0008937324592837379,0.6593853755718188,0.07779912419356418,0.47619047619047616
baseline_price_only,10,25.0,70,21,0.004894261792559128,0.003267972212381523,0.0005636516200005992,0.004330610172558528,0.0027043205923809243,0.6505158320710418,0.06882996383694412,0.5238095238095238
baseline_price_only,10,25.0,71,21,0.001358926920950748,-0.0004410140282130131,0.0012489540680309524,0.00010997285291979512,-0.0016899680962439655,0.7199763796655044,0.006812428528026882,0.5238095238095238
baseline_price_only,10,25.0,72,21,0.0021016610636524417,0.00019532269965192485,0.002171937528327753,-7.027646467531156e-05,-0.0019766148286758287,0.7625353456002069,0.010257031259251002,0.6190476190476191
baseline_price_only,10,25.0,73,21,0.0006755369950549893,-0.0011248108349744203,0.0004538266849976935,0.00022171031005729594,-0.0015786375199721141,0.7201391320117637,0.04457592079047691,0.42857142857142855
baseline_price_only,10,25.0,74,21,0.0014773638452235348,-0.00039514342774934705,0.002704596080657841,-0.0012272322354343074,-0.0030997395084071894,0.7490029091891529,-0.014574219354600456,0.6190476190476191
baseline_price_only,10,25.0,75,21,-0.00033657754302893005,-0.002103108293028451,-0.0008757035069422543,0.0005391259639133242,-0.0012274047860861969,0.7066122999998086,0.0447040269557975,0.38095238095238093
baseline_price_only,10,25.0,76,21,0.00029029251706691575,-0.0013426363084327374,0.00029057502428398514,-2.8250721706969485e-07,-0.0016332113327167223,0.6531715301998611,0.049090336223740906,0.38095238095238093
baseline_price_only,10,25.0,77,21,-0.003818377959519348,-0.005405520555552641,-0.003786422452507254,-3.1955507012093694e-05,-0.0016190981030453867,0.634857038413317,0.02708016686178105,0.47619047619047616
baseline_price_only,10,25.0,78,21,0.0049653136938833786,0.003084242902281059,0.005166563222075539,-0.0002012495281921608,-0.0020823203197944816,0.7524283166409281,0.0458635003990909,0.6190476190476191
baseline_price_only,10,25.0,79,21,-0.006180893783937042,-0.007899095794030093,-0.004860824748259307,-0.0013200690356777365,-0.003038271045770785,0.6872808040372198,-0.03271885617885746,0.38095238095238093
baseline_price_only,10,25.0,80,21,-8.981183701344483e-05,-0.002029720200971945,0.0001334584260409274,-0.00022327026305437288,-0.0021631786270128717,0.7759633455833997,-0.03363394672421294,0.5238095238095238
baseline_price_only,10,25.0,81,21,0.004091011700409228,0.002270586463683303,0.00256741376838518,0.0015235979320240484,-0.0002968273047018766,0.7281700946903698,0.048708942906443495,0.6190476190476191
baseline_price_only,10,25.0,82,21,-0.0012366245307446847,-0.00303945069585815,-0.0024381706113873708,0.0012015460806426863,-0.0006012800844707796,0.7211304660453864,0.023593565962831773,0.42857142857142855
baseline_price_only,10,25.0,83,21,0.002589634620803219,0.0007552430335337636,0.0014355968002289841,0.0011540378205742352,-0.0006803537666952206,0.7337566349077823,0.014003668366492137,0.5714285714285714
baseline_price_only,10,25.0,84,21,-0.0013321155270456355,-0.003201637288017186,-0.0012432295328331934,-8.888599421244241e-05,-0.0019584077551839927,0.74780870438862,0.02998598600123869,0.3333333333333333
baseline_price_only,10,25.0,85,21,0.0008314552654018891,-0.0007560804040363437,-0.00037188861883118076,0.0012033438842330702,-0.0003841917852051628,0.6350142677752931,0.0181382182755855,0.47619047619047616
baseline_price_only,10,25.0,86,21,0.0026640040929289555,0.0008895941107147429,0.0017937701682161282,0.0008702339247128275,-0.0009041760575013855,0.7097639928856851,0.005238219241296289,0.47619047619047616
baseline_price_only,10,25.0,87,21,0.004005500234010609,0.002324980433379723,0.002480534543422888,0.0015249656905877214,-0.0001555541100431649,0.6722079202523544,0.03834040657350328,0.5238095238095238
baseline_price_only,10,25.0,88,21,0.003962199737146472,0.0021153271705472427,0.0015776761796341989,0.0023845235575122724,0.0005376509909130438,0.7387490266396916,0.032977892122751776,0.6190476190476191
baseline_price_only,10,25.0,89,21,0.0017433471322212968,-4.404745038741105e-05,0.0018437978049112565,-0.00010045067268996003,-0.0018878452552986678,0.7149578330434831,0.016955645821668707,0.5714285714285714
baseline_price_only,10,25.0,90,21,-0.0002934408339509303,-0.0020450104765099186,-0.001200241452374314,0.0009068006184233835,-0.0008447690241356051,0.7006278570235953,0.05218454709354062,0.3333333333333333
baseline_price_only,10,25.0,91,21,0.004772390221062172,0.003091161216197017,0.004185396498689209,0.0005869937223729623,-0.0010942352824921916,0.6724916019460614,-0.021341500605449933,0.6666666666666666
baseline_price_only,10,25.0,92,21,0.0030022226214261104,0.0012134562459566115,0.0014013964946219982,0.0016008261268041118,-0.00018794024866538642,0.7155065501877994,0.022995962420228156,0.47619047619047616
baseline_price_only,10,25.0,93,21,0.0004149621797121931,-0.0013981698005445962,1.4035620939745594e-05,0.0004009265587724475,-0.001412205421484342,0.7252527921027154,0.0410886887653871,0.5238095238095238
baseline_price_only,10,25.0,94,21,0.00030242378237365264,-0.0014125817576266051,0.0011209288645548778,-0.0008185050821812251,-0.002533510622181483,0.686002216000103,0.015439008340399433,0.42857142857142855
baseline_price_only,10,25.0,95,21,-0.0009006371686488044,-0.0026989136873102927,0.0029420190040805824,-0.003842656172729386,-0.005640932691390875,0.7193106074645954,0.012775415623854078,0.47619047619047616
baseline_price_only,10,35.0,0,21,0.01266814166970773,0.009884428201083997,0.008932853072422265,0.0037352885972854657,0.0009515751286617331,0.7953467053210664,0.03870408863913136,0.8571428571428571
baseline_price_only,10,35.0,1,21,0.0028580772878795944,0.0006046219065483807,0.0008029028110496708,0.0020551744768299244,-0.00019828090450128968,0.643844394666061,0.08537097101020796,0.5238095238095238
baseline_price_only,10,35.0,2,21,-0.0046901175379556554,-0.006641292048191759,-0.004074511077241401,-0.0006156064607142532,-0.002566780970950357,0.5574784314960295,0.019998723992330724,0.3333333333333333
baseline_price_only,10,35.0,3,21,0.008330385085489958,0.005848571862703936,0.0037169589758910384,0.0046134261095989205,0.002131612886812898,0.7090894922245781,0.08856383625014427,0.6666666666666666
baseline_price_only,10,35.0,4,21,0.00428043853453005,0.0016138864157710588,-0.00030393047583275715,0.004584369010362806,0.0019178168916038157,0.7618720339311402,0.057161463563138865,0.42857142857142855
baseline_price_only,10,35.0,5,21,0.008054874360982737,0.0054518186685217395,0.004480737036203207,0.0035741373247795286,0.0009710816323185311,0.7437301978459994,0.01956922076473174,0.6666666666666666
baseline_price_only,10,35.0,6,21,0.0032264420734027773,0.0006598293307806347,0.002722394815317979,0.0005040472580847986,-0.002062565484537344,0.7333179264634693,-0.03859862246039501,0.42857142857142855
baseline_price_only,10,35.0,7,21,0.003654997467985833,0.001020661961046146,0.001020567034723144,0.0026344304332626884,9.492632300216566e-08,0.7526672876970534,0.07596975747447389,0.5714285714285714
baseline_price_only,10,35.0,8,21,-0.004093974066860147,-0.006645362705761872,-0.004663991409692929,0.0005700173428327829,-0.001981371296068943,0.7289681825433499,0.07160393760924216,0.3333333333333333
baseline_price_only,10,35.0,9,21,-0.0016511259335977618,-0.0038225933242824507,-0.0005198065564147652,-0.0011313193771829973,-0.0033027867678676846,0.6204192544813393,0.04813573419860017,0.3333333333333333
baseline_price_only,10,35.0,10,21,0.001771976572216858,-0.0009450707108900468,-0.0018190276205637447,0.003591004192780603,0.0008739569096736974,0.7762992237448303,0.09143602888592935,0.42857142857142855
baseline_price_only,10,35.0,11,21,0.0026676218670519092,-0.00011396821128599119,0.0006997281919094859,0.001967893675142424,-0.0008136964031954767,0.7947400223822575,0.08566005411324361,0.42857142857142855
baseline_price_only,10,35.0,12,21,0.009887367155503297,0.007705425772475388,0.003384075897207638,0.006503291258295664,0.004321349875267754,0.6234118237222601,0.08655700901471587,0.8095238095238095
baseline_price_only,10,35.0,13,21,0.0059616023578064085,0.003527614205791718,0.003172429641978799,0.0027891727158276085,0.0003551845638129197,0.6954251862899112,0.008658438474283173,0.5714285714285714
baseline_price_only,10,35.0,14,21,0.004288508695605592,0.001640792572345819,0.002431370801829119,0.0018571378937764723,-0.0007905782294832993,0.7564903209313634,0.04609935252612163,0.5238095238095238
baseline_price_only,10,35.0,15,21,-0.0014863104126187636,-0.0039713385598796865,-0.003549132683169119,0.0020628222705503553,-0.000422205876710567,0.7100080420745492,0.08825547959947365,0.42857142857142855
baseline_price_only,10,35.0,16,21,0.0056194237416130124,0.0030515394572641274,0.003326387730710409,0.002293036010902603,-0.0002748482734462808,0.7336812240996812,0.026263621283990367,0.6190476190476191
baseline_price_only,10,35.0,17,21,0.004525658131060848,0.0017382562559864775,0.0008605811477029214,0.0036650769833579274,0.0008776751082835565,0.7964005357355343,0.030061966168605278,0.47619047619047616
baseline_price_only,10,35.0,18,21,0.0030065200158765496,0.0004217300946968102,0.001961584923945794,0.0010449350919307541,-0.0015398548292489848,0.7385114060513539,0.027929681591809034,0.5714285714285714
baseline_price_only,10,35.0,19,21,-0.0007800572734345531,-0.0030822347518657672,-0.0027430326738841163,0.0019629754004495637,-0.00033920207798165204,0.6577649938374902,0.11681750379801456,0.5238095238095238
baseline_price_only,10,35.0,20,21,-0.0009963218872968646,-0.0034341395906907577,-7.291388491234595e-05,-0.0009234080023845184,-0.0033612257057784125,0.6965193438268267,-0.0067878370327014315,0.47619047619047616
baseline_price_only,10,35.0,21,21,0.005088956773512165,0.0026536649565118524,0.0038659122700270606,0.0012230445034851053,-0.0012122473135152082,0.6957976620000895,0.058769081464742405,0.5714285714285714
baseline_price_only,10,35.0,22,21,0.0004731550480206918,-0.0019923589772671444,-0.00034692225578738595,0.0008200773038080778,-0.0016454367214797576,0.704432578653667,0.02150214092618241,0.42857142857142855
baseline_price_only,10,35.0,23,21,0.004790216986492278,0.0022529575862265884,0.001121225839954078,0.0036689911465382008,0.0011317317462725101,0.7249312572187686,0.08253992384171274,0.5714285714285714
baseline_price_only,10,35.0,24,21,0.001281570464606582,-0.0012501685329702518,-0.00012366929220402654,0.0014052397568106083,-0.001126499240766225,0.7233539993076669,0.034413657785606906,0.42857142857142855
baseline_price_only,10,35.0,25,21,0.006436698434823854,0.003984060037308075,0.0002819488754181428,0.00615474955940571,0.0037021111618899313,0.700753827861651,0.0640688377939891,0.5714285714285714
baseline_price_only,10,35.0,26,21,0.0031031326718312883,0.0006525169739200265,0.001983973172972048,0.0011191594988592402,-0.0013314561990520207,0.7001759136889317,0.03582951161712522,0.5714285714285714
baseline_price_only,10,35.0,27,21,-0.004970578374864115,-0.007175692078297118,-0.005226323188341125,0.0002557448134770099,-0.0019493688899559934,0.6300324866951437,0.04394912311421738,0.5238095238095238
baseline_price_only,10,35.0,28,21,0.0100480669044389,0.007544374880351545,0.004091996640013393,0.005956070264425504,0.0034523782403381503,0.7153405783106724,0.06583041186937603,0.6190476190476191
baseline_price_only,10,35.0,29,21,-2.446871848744881e-05,-0.002592852351622118,-0.00018081318580988033,0.000156344467322431,-0.0024120391658122363,0.7338238951813335,-0.01043738707963499,0.5714285714285714
baseline_price_only,10,35.0,30,21,0.003104007533892867,0.0005014168915331779,-0.0005373417532337936,0.0036413492871266626,0.0010387586447669717,0.7435973263884826,0.051500777813445274,0.5714285714285714
baseline_price_only,10,35.0,31,21,-0.00026406807885784707,-0.0027167654194787567,-0.002941191615559908,0.00267712353670206,0.00022442619608114994,0.7007706687488314,0.06661601186178663,0.38095238095238093
baseline_price_only,10,35.0,32,21,0.006420541802088124,0.00395476455893319,0.0038151597773347467,0.0026053820247533763,0.00013960478159844402,0.7045077837585518,0.05053974342321042,0.6666666666666666
baseline_price_only,10,35.0,33,21,0.0015593053648209412,-0.0008582239181763139,0.0009624113452737141,0.000596894019547227,-0.0018206352634500284,0.6907226522849303,0.07822307092950224,0.47619047619047616
baseline_price_only,10,35.0,34,21,0.005585072217987282,0.0028676658848626477,0.0033288908137654237,0.002256181404221858,-0.0004612249289027751,0.7764018094641811,0.027935320875710087,0.6190476190476191
baseline_price_only,10,35.0,35,21,0.00487548777725669,0.002553988217467223,0.0020555603487393583,0.0028199274285173317,0.0004984278687278651,0.6632855885112762,0.051526067768105546,0.6190476190476191
baseline_price_only,10,35.0,36,21,-1.629690327714526e-05,-0.002567064235412538,5.930056756288299e-06,-2.2226960033433562e-05,-0.002572994292168825,0.7287906663243976,0.0392203322943565,0.38095238095238093
baseline_price_only,10,35.0,37,21,0.00556699266256776,0.0031467326252619375,0.0015394806418399286,0.004027512020727831,0.00160725198342201,0.6915028678016635,0.09895105471994868,0.5714285714285714
baseline_price_only,10,35.0,38,21,0.007825403099675665,0.005306881075969563,0.0047276065416109484,0.0030977965580647167,0.0005792745343586141,0.7195777210588863,0.04900666738829767,0.7142857142857143
baseline_price_only,10,35.0,39,21,0.004476115983613645,0.0022213183212210284,0.002217575099835167,0.002258540883778478,3.7432213858612906e-06,0.6442279035407475,0.06735829268409893,0.6666666666666666
baseline_price_only,10,35.0,40,21,0.001973430187300744,-0.0003961231377431395,0.001631774066755353,0.0003416561205453903,-0.002027897204498493,0.6770152357268239,0.03216854372424897,0.5714285714285714
baseline_price_only,10,35.0,41,21,0.004066032122825816,0.001796119787540065,0.0006575251687438164,0.003408506954082001,0.0011385946187962494,0.6485463815102143,0.0693170281001201,0.47619047619047616
baseline_price_only,10,35.0,42,21,0.003207035833402846,0.0006526267985718615,0.0012677781956104296,0.0019392576377924163,-0.0006151513970385683,0.7298311528088528,0.07220695846492502,0.7142857142857143
baseline_price_only,10,35.0,43,21,0.007275964162959942,0.004740760573409762,0.0034020106708218096,0.003873953492138133,0.0013387499025879516,0.7243438827286232,0.05392087599095155,0.5714285714285714
baseline_price_only,10,35.0,44,21,0.0033353144155331992,0.0009838706446628068,0.002107030057191828,0.0012282843583413714,-0.0011231594125290208,0.6718410773915405,0.06863151446039174,0.5714285714285714
baseline_price_only,10,35.0,45,21,0.0051065062828123025,0.002588276610643226,0.0015793289792690628,0.0035271773035432394,0.0010089476313741635,0.7194941920483073,0.07885370309453495,0.6190476190476191
baseline_price_only,10,35.0,46,21,-0.0021141651591742644,-0.004326891496999092,-0.003721864379356755,0.0016076992201824914,-0.0006050271176423376,0.6322075250928084,0.03257856405602192,0.47619047619047616
baseline_price_only,10,35.0,47,21,0.00046762139784379864,-0.001970264360879738,-0.0029671469916500172,0.0034347683894938156,0.0009968826307702788,0.6965387882067252,0.1201077560937186,0.38095238095238093
baseline_price_only,10,35.0,48,21,-0.0042271860762034125,-0.0068502694996904825,-0.0020879434920750652,-0.002139242584128348,-0.004762326007615417,0.7494524067105911,0.01656794900536151,0.3333333333333333
baseline_price_only,10,35.0,49,21,0.0007847586632185268,-0.0016825061962879408,-0.0021462520871210165,0.0029310107503395435,0.00046374589083307576,0.7049328170018482,0.052329262259657644,0.2857142857142857
baseline_price_only,10,35.0,50,21,0.006562603309318629,0.004009156716641539,0.0036374142014117994,0.0029251891079068305,0.00037174251522973994,0.7295561693363116,0.01875493092594915,0.6666666666666666
baseline_price_only,10,35.0,51,21,-0.00749469647492944,-0.00970115227849381,-0.007639377194338988,0.0001446807194095462,-0.002061775084154826,0.6304159438755347,0.05713709860535408,0.47619047619047616
baseline_price_only,10,35.0,52,21,0.008324462421562855,0.005922419516065604,0.003231153362481197,0.005093309059081655,0.002691266153584407,0.6862979729992142,0.0820895595811874,0.5238095238095238
baseline_price_only,10,35.0,53,21,0.004833755486972778,0.0027019208660984733,0.0025330837605012846,0.0023006717264714934,0.00016883710559718957,0.6090956059640869,0.050102512931596135,0.6666666666666666
baseline_price_only,10,35.0,54,21,0.000305216642015647,-0.001609584932724815,-0.0022871934964378378,0.0025924101384534864,0.0006776085637130233,0.5470861642115609,0.029747830037290663,0.47619047619047616
baseline_price_only,10,35.0,55,21,0.0020813561439532616,-0.000336948287036238,0.0009568563563791383,0.0011244997875741226,-0.0012938046434153765,0.6909441231398568,0.055231827918735155,0.42857142857142855
baseline_price_only,10,35.0,56,21,0.0014160701489712088,-0.0006173253214890163,0.0006549583330752823,0.0007611118158959271,-0.0012722836545642987,0.5809701344172074,0.04727084726908847,0.5238095238095238
baseline_price_only,10,35.0,57,21,0.0004910903339456124,-0.0016255735924134071,-0.00012223530069944093,0.0006133256346450536,-0.001503338291713965,0.6047611218168624,0.07267019045636615,0.42857142857142855
baseline_price_only,10,35.0,58,21,-0.0027450928058937616,-0.0051023236353685015,-0.0016981109955417054,-0.001046981810352057,-0.003404212639826796,0.6734945227070683,0.05132154118796666,0.38095238095238093
baseline_price_only,10,35.0,59,21,0.0021468631121017764,-0.0003440010230965651,0.003463785158297863,-0.001316922046196086,-0.003807786181394427,0.7116754671995261,0.05593110705478366,0.42857142857142855
baseline_price_only,10,35.0,60,21,0.0027658055074146408,0.0001964880725061229,-0.0007827318260163719,0.0035485373334310133,0.0009792198985224946,0.7340906956881482,0.06298702748767974,0.3333333333333333
baseline_price_only,10,35.0,61,21,0.004653703756889192,0.0021187511299596336,0.002896837654455842,0.0017568661024333504,-0.0007780865244962083,0.7242721791227309,-0.0158648221423403,0.6190476190476191
baseline_price_only,10,35.0,62,21,-0.014891122930236932,-0.017346031006946348,-0.012117818243784065,-0.00277330468645287,-0.00522821276316229,0.7014023076312628,-0.05559499016968714,0.3333333333333333
baseline_price_only,10,35.0,63,21,0.010631924960721463,0.00834242632626657,0.005819301870032935,0.00481262309068853,0.0025231244562336345,0.6541424669871126,0.056806971063290954,0.6666666666666666
baseline_price_only,10,35.0,64,21,0.015823465976572734,0.013042702085765877,0.0072907837427713075,0.00853268223380143,0.005751918342994566,0.7945039688019606,0.11485835592885558,0.7619047619047619
baseline_price_only,10,35.0,65,21,0.0036168105888306832,0.0013161301926547058,0.001318214640675903,0.0022985959481547804,-2.084448021197272e-06,0.6573372560502794,0.061219557151770375,0.42857142857142855
baseline_price_only,10,35.0,66,21,0.0017658627853481147,-0.0006035238292047056,0.0009786929888283113,0.0007871697965198035,-0.001582216818033017,0.6769676041579487,0.07926337176471993,0.5238095238095238
baseline_price_only,10,35.0,67,21,-0.0007626528573729125,-0.0032174983739406866,0.00032130356279992,-0.0010839564201728321,-0.003538801936740606,0.7013844333050783,0.005218165174444327,0.47619047619047616
baseline_price_only,10,35.0,68,21,0.007236197849513583,0.004481566187016346,0.004706776245767743,0.0025294216037458415,-0.0002252100587513976,0.7870376178563541,0.009591310093800499,0.7619047619047619
baseline_price_only,10,35.0,69,21,0.004800494778745386,0.0024926459642440205,0.0022582988805321023,0.0025421958982132843,0.0002343470837119196,0.6593853755718188,0.07779912419356418,0.47619047619047616
baseline_price_only,10,35.0,70,21,0.004894261792559128,0.002617456380310481,0.0005636516200005992,0.004330610172558528,0.0020538047603098817,0.6505158320710418,0.06882996383694412,0.5238095238095238
baseline_price_only,10,35.0,71,21,0.001358926920950748,-0.0011609904078785183,0.0012489540680309524,0.00010997285291979512,-0.002409944475909471,0.7199763796655044,0.006812428528026882,0.5238095238095238
baseline_price_only,10,35.0,72,21,0.0021016610636524417,-0.0005672126459482814,0.002171937528327753,-7.027646467531156e-05,-0.002739150174276035,0.7625353456002069,0.010257031259251002,0.5238095238095238
baseline_price_only,10,35.0,73,21,0.0006755369950549893,-0.0018449499669861834,0.0004538266849976935,0.00022171031005729594,-0.0022987766519838772,0.7201391320117637,0.04457592079047691,0.42857142857142855
baseline_price_only,10,35.0,74,21,0.0014773638452235348,-0.0011441463369385005,0.002704596080657841,-0.0012272322354343074,-0.0038487424175963425,0.7490029091891529,-0.014574219354600456,0.6190476190476191
baseline_price_only,10,35.0,75,21,-0.00033657754302893005,-0.0028097205930282605,-0.0008757035069422543,0.0005391259639133242,-0.0019340170860860056,0.7066122999998086,0.0447040269557975,0.38095238095238093
baseline_price_only,10,35.0,76,21,0.00029029251706691575,-0.001995807838632598,0.00029057502428398514,-2.8250721706969485e-07,-0.002286382862916583,0.6531715301998611,0.049090336223740906,0.38095238095238093
baseline_price_only,10,35.0,77,21,-0.003818377959519348,-0.006040377593965958,-0.003786422452507254,-3.1955507012093694e-05,-0.002253955141458703,0.634857038413317,0.02708016686178105,0.47619047619047616
baseline_price_only,10,35.0,78,21,0.0049653136938833786,0.002331814585640131,0.005166563222075539,-0.0002012495281921608,-0.00283474863643541,0.7524283166409281,0.0458635003990909,0.6190476190476191
baseline_price_only,10,35.0,79,21,-0.006180893783937042,-0.008586376598067312,-0.004860824748259307,-0.0013200690356777365,-0.0037255518498080045,0.6872808040372198,-0.03271885617885746,0.2857142857142857
baseline_price_only,10,35.0,80,21,-8.981183701344483e-05,-0.0028056835465553437,0.0001334584260409274,-0.00022327026305437288,-0.0029391419725962715,0.7759633455833997,-0.03363394672421294,0.5238095238095238
baseline_price_only,10,35.0,81,21,0.004091011700409228,0.0015424163689929337,0.00256741376838518,0.0015235979320240484,-0.0010249973993922464,0.7281700946903698,0.048708942906443495,0.5714285714285714
baseline_price_only,10,35.0,82,21,-0.0012366245307446847,-0.003760581161903536,-0.0024381706113873708,0.0012015460806426863,-0.0013224105505161654,0.7211304660453864,0.023593565962831773,0.42857142857142855
baseline_price_only,10,35.0,83,21,0.002589634620803219,2.1486398625981637e-05,0.0014355968002289841,0.0011540378205742352,-0.001414110401603003,0.7337566349077823,0.014003668366492137,0.47619047619047616
baseline_price_only,10,35.0,84,21,-0.0013321155270456355,-0.003949445992405808,-0.0012432295328331934,-8.888599421244241e-05,-0.0027062164595726126,0.74780870438862,0.02998598600123869,0.3333333333333333
baseline_price_only,10,35.0,85,21,0.0008314552654018891,-0.0013910946718116368,-0.00037188861883118076,0.0012033438842330702,-0.0010192060529804557,0.6350142677752931,0.0181382182755855,0.47619047619047616
baseline_price_only,10,35.0,86,21,0.0026640040929289555,0.00017983011782905708,0.0017937701682161282,0.0008702339247128275,-0.0016139400503870707,0.7097639928856851,0.005238219241296289,0.42857142857142855
baseline_price_only,10,35.0,87,21,0.004005500234010609,0.0016527725131273688,0.002480534543422888,0.0015249656905877214,-0.0008277620302955195,0.6722079202523544,0.03834040657350328,0.5238095238095238
baseline_price_only,10,35.0,88,21,0.003962199737146472,0.0013765781439075513,0.0015776761796341989,0.0023845235575122724,-0.00020109803572664815,0.7387490266396916,0.032977892122751776,0.5714285714285714
baseline_price_only,10,35.0,89,21,0.0017433471322212968,-0.0007590052834308943,0.0018437978049112565,-0.00010045067268996003,-0.0026028030883421516,0.7149578330434831,0.016955645821668707,0.5238095238095238
baseline_price_only,10,35.0,90,21,-0.0002934408339509303,-0.002745638333533514,-0.001200241452374314,0.0009068006184233835,-0.0015453968811591997,0.7006278570235953,0.05218454709354062,0.3333333333333333
baseline_price_only,10,35.0,91,21,0.004772390221062172,0.002418669614250956,0.004185396498689209,0.0005869937223729623,-0.001766726884438253,0.6724916019460614,-0.021341500605449933,0.6190476190476191
baseline_price_only,10,35.0,92,21,0.0030022226214261104,0.0004979496957688117,0.0014013964946219982,0.0016008261268041118,-0.000903446798853186,0.7155065501877994,0.022995962420228156,0.42857142857142855
baseline_price_only,10,35.0,93,21,0.0004149621797121931,-0.002123422592647311,1.4035620939745594e-05,0.0004009265587724475,-0.002137458213587056,0.7252527921027154,0.0410886887653871,0.5238095238095238
baseline_price_only,10,35.0,94,21,0.00030242378237365264,-0.002098583973626708,0.0011209288645548778,-0.0008185050821812251,-0.003219512838181586,0.686002216000103,0.015439008340399433,0.38095238095238093
baseline_price_only,10,35.0,95,21,-0.0009006371686488044,-0.0034182242947748886,0.0029420190040805824,-0.003842656172729386,-0.006360243298855469,0.7193106074645954,0.012775415623854078,0.47619047619047616
baseline_price_only,20,10.0,0,21,0.010695326222184214,0.009971160547384263,0.008932853072422265,0.0017624731497619488,0.0010383074749619951,0.7241656747999536,0.03870408863913136,0.9047619047619048
baseline_price_only,20,10.0,1,21,0.0012589830902718557,0.0006535251874956874,0.0008029028110496708,0.0004560802792221857,-0.00014937762355398247,0.6054579027761685,0.08537097101020796,0.5238095238095238
baseline_price_only,20,10.0,2,21,-0.003929228242630074,-0.0045227728014319195,-0.004074511077241401,0.00014528283461132693,-0.00044826172419051895,0.5935445588018456,0.019998723992330724,0.38095238095238093
baseline_price_only,20,10.0,3,21,0.006813408832336941,0.006137508797832365,0.0037169589758910384,0.0030964498564459027,0.0024205498219413263,0.6759000345045763,0.08856383625014427,0.7142857142857143
baseline_price_only,20,10.0,4,21,0.0017945575897861967,0.0011088336767164006,-0.00030393047583275715,0.0020984880656189538,0.001412764152549157,0.6857239130697966,0.057161463563138865,0.5238095238095238
baseline_price_only,20,10.0,5,21,0.0060988801918137586,0.0054236289560037265,0.004480737036203207,0.001618143155610551,0.0009428919198005183,0.6752512358100328,0.01956922076473174,0.6190476190476191
baseline_price_only,20,10.0,6,21,0.0033543108195508748,0.0026804070523830407,0.002722394815317979,0.0006319160042328956,-4.1987762934938054e-05,0.6739037671678333,-0.03859862246039501,0.6190476190476191
baseline_price_only,20,10.0,7,21,0.001963946647404801,0.001285038859469614,0.001020567034723144,0.0009433796126816575,0.00026447182474647035,0.6789077879351871,0.07596975747447389,0.6666666666666666
baseline_price_only,20,10.0,8,21,-0.002917238029078538,-0.0035296316320341838,-0.004663991409692929,0.001746753380614391,0.0011343597776587461,0.6123936029556445,0.07160393760924216,0.47619047619047616
baseline_price_only,20,10.0,9,21,-0.0005992685451061449,-0.001243405212529786,-0.0005198065564147652,-7.946198869137929e-05,-0.0007235986561150206,0.6441366674236415,0.04813573419860017,0.42857142857142855
baseline_price_only,20,10.0,10,21,0.0004122951311589508,-0.00025700664967133566,-0.0018190276205637447,0.002231322751722696,0.0015620209708924091,0.6693017808302866,0.09143602888592935,0.47619047619047616
baseline_price_only,20,10.0,11,21,0.0015322453233576848,0.0008325046776054732,0.0006997281919094859,0.0008325171314481993,0.00013277648569598753,0.6997406457522118,0.08566005411324361,0.47619047619047616
baseline_price_only,20,10.0,12,21,0.008269891818753362,0.007679851178230133,0.003384075897207638,0.004885815921545724,0.004295775281022495,0.5900406405232287,0.08655700901471587,0.7619047619047619
baseline_price_only,20,10.0,13,21,0.004967325626016555,0.004333711433377923,0.003172429641978799,0.0017948959840377564,0.0011612817913991237,0.6336141926386327,0.008658438474283173,0.7142857142857143
baseline_price_only,20,10.0,14,21,0.004321673552850204,0.003681572350756861,0.002431370801829119,0.0018903027510210845,0.0012502015489277423,0.6401012020933416,0.04609935252612163,0.47619047619047616
baseline_price_only,20,10.0,15,21,-0.0017966498209445016,-0.0024089111935241877,-0.003549132683169119,0.0017524828622246167,0.0011402214896449317,0.6122613725796849,0.08825547959947365,0.5714285714285714
baseline_price_only,20,10.0,16,21,0.004525684731237473,0.003861076907132447,0.003326387730710409,0.0011992970005270643,0.0005346891764220382,0.6646078241050261,0.026263621283990367,0.7142857142857143
baseline_price_only,20,10.0,17,21,0.004055658576413116,0.0033477926675258875,0.0008605811477029214,0.003195077428710193,0.0024872115198229655,0.7078659088872271,0.030061966168605278,0.5714285714285714
