cap_band,horizon_bars,top_n,cost_bps,fold_id,n_rebalances,gross_expectancy,net_expectancy,benchmark_expectancy,alpha_gross,alpha_net,mean_turnover,ic,hit_rate
full_pit,20,20,10.0,5,12,0.020070780939771164,0.0192944588478767,0.0066639141938571395,0.013406866745914028,0.012630544654019561,0.7763220918944668,0.1003519588719929,0.6666666666666666
full_pit,20,20,10.0,6,12,0.007172803923937751,0.006346431042256736,-0.022953660778765195,0.030126464702702943,0.02930009182102193,0.8263728816810163,0.1371756758266674,0.5
full_pit,20,20,10.0,7,12,0.06312409405638493,0.06240173740337562,0.0135300859747779,0.04959400808160704,0.04887165142859772,0.7223566530093076,0.0855527165603872,0.75
full_pit,20,20,10.0,8,12,0.0817993521835353,0.08107423708296584,0.05176212116001357,0.03003723102352175,0.02931211592295227,0.7251151005694755,0.07363353503918998,1.0
full_pit,20,20,10.0,9,12,0.030884835192939043,0.030148380020422805,0.010892845607852366,0.019991989585086672,0.01925553441257044,0.7364551725162333,0.09724405920604627,0.75
full_pit,20,20,10.0,10,12,0.05959537016485535,0.05891774377179176,0.0387048579505738,0.02089051221428155,0.020212885821217934,0.6776263930636163,0.05641899260162163,0.9166666666666666
full_pit,20,20,10.0,11,12,0.013753918976968526,0.0129256754572031,0.001420707581571437,0.012333211395397087,0.01150496787563166,0.8282435197654262,0.08528572059385593,0.5833333333333334
full_pit,20,20,10.0,12,12,0.012466054378122426,0.011653613615075928,-0.0027023809617381794,0.015168435339860608,0.014355994576814112,0.8124407630464959,0.08629583067741951,0.6666666666666666
full_pit,20,20,15.0,0,12,0.03146625211423746,0.030423217582952244,3.8911467927870334e-05,0.031427340646309594,0.03038430611502438,0.695356354190142,0.15801525660000165,0.75
full_pit,20,20,15.0,1,12,0.030525493163080602,0.029496971876518202,0.005908340999468573,0.024617152163612026,0.023588630877049627,0.6856808577082671,0.07988339730307277,0.75
full_pit,20,20,15.0,2,12,0.0468605743477206,0.045751107415769106,0.035124394359531096,0.011736179988189507,0.010626713056238008,0.7396446213010005,0.08390872386446742,0.75
full_pit,20,20,15.0,3,12,0.03443701737062311,0.033332547139020556,0.0063879262799716495,0.028049091090651453,0.026944620859048904,0.736313487735032,0.10091975953388063,0.6666666666666666
full_pit,20,20,15.0,4,12,0.03905462952993343,0.037973012820118716,0.019828298339002005,0.019226331190931433,0.018144714481116705,0.7210778065431485,0.10208565315596452,0.8333333333333334
full_pit,20,20,15.0,5,12,0.020070780939771164,0.018906297801929466,0.0066639141938571395,0.013406866745914028,0.012242383608072331,0.7763220918944668,0.1003519588719929,0.6666666666666666
full_pit,20,20,15.0,6,12,0.007172803923937751,0.005933244601416229,-0.022953660778765195,0.030126464702702943,0.02888690538018142,0.8263728816810163,0.1371756758266674,0.4166666666666667
full_pit,20,20,15.0,7,12,0.06312409405638493,0.06204055907687098,0.0135300859747779,0.04959400808160704,0.048510473102093075,0.7223566530093076,0.0855527165603872,0.75
full_pit,20,20,15.0,8,12,0.0817993521835353,0.08071167953268112,0.05176212116001357,0.03003723102352175,0.02894955837266754,0.7251151005694755,0.07363353503918998,1.0
full_pit,20,20,15.0,9,12,0.030884835192939043,0.02978015243416469,0.010892845607852366,0.019991989585086672,0.01888730682631232,0.7364551725162333,0.09724405920604627,0.75
full_pit,20,20,15.0,10,12,0.05959537016485535,0.05857893057525993,0.0387048579505738,0.02089051221428155,0.019874072624686125,0.6776263930636163,0.05641899260162163,0.9166666666666666
full_pit,20,20,15.0,11,12,0.013753918976968526,0.012511553697320382,0.001420707581571437,0.012333211395397087,0.011090846115748948,0.8282435197654262,0.08528572059385593,0.5833333333333334
full_pit,20,20,15.0,12,12,0.012466054378122426,0.011247393233552694,-0.0027023809617381794,0.015168435339860608,0.013949774195290865,0.8124407630464959,0.08629583067741951,0.6666666666666666
full_pit,20,20,25.0,0,12,0.03146625211423746,0.029727861228762104,3.8911467927870334e-05,0.031427340646309594,0.02968894976083423,0.695356354190142,0.15801525660000165,0.75
full_pit,20,20,25.0,1,12,0.030525493163080602,0.028811291018809932,0.005908340999468573,0.024617152163612026,0.022902950019341357,0.6856808577082671,0.07988339730307277,0.6666666666666666
full_pit,20,20,25.0,2,12,0.0468605743477206,0.045011462794468104,0.035124394359531096,0.011736179988189507,0.009887068434937007,0.7396446213010005,0.08390872386446742,0.75
full_pit,20,20,25.0,3,12,0.03443701737062311,0.03259623365128552,0.0063879262799716495,0.028049091090651453,0.026208307371313872,0.736313487735032,0.10091975953388063,0.6666666666666666
full_pit,20,20,25.0,4,12,0.03905462952993343,0.037251935013575564,0.019828298339002005,0.019226331190931433,0.017423636674573563,0.7210778065431485,0.10208565315596452,0.8333333333333334
full_pit,20,20,25.0,5,12,0.020070780939771164,0.018129975710035,0.0066639141938571395,0.013406866745914028,0.011466061516177859,0.7763220918944668,0.1003519588719929,0.6666666666666666
full_pit,20,20,25.0,6,12,0.007172803923937751,0.0051068717197352105,-0.022953660778765195,0.030126464702702943,0.028060532498500396,0.8263728816810163,0.1371756758266674,0.4166666666666667
full_pit,20,20,25.0,7,12,0.06312409405638493,0.061318202423861656,0.0135300859747779,0.04959400808160704,0.04778811644908377,0.7223566530093076,0.0855527165603872,0.75
full_pit,20,20,25.0,8,12,0.0817993521835353,0.07998656443211162,0.05176212116001357,0.03003723102352175,0.028224443272098065,0.7251151005694755,0.07363353503918998,1.0
full_pit,20,20,25.0,9,12,0.030884835192939043,0.02904369726164845,0.010892845607852366,0.019991989585086672,0.018150851653796086,0.7364551725162333,0.09724405920604627,0.75
full_pit,20,20,25.0,10,12,0.05959537016485535,0.05790130418219632,0.0387048579505738,0.02089051221428155,0.019196446231622512,0.6776263930636163,0.05641899260162163,0.9166666666666666
full_pit,20,20,25.0,11,12,0.013753918976968526,0.011683310177554954,0.001420707581571437,0.012333211395397087,0.010262602595983522,0.8282435197654262,0.08528572059385593,0.5833333333333334
full_pit,20,20,25.0,12,12,0.012466054378122426,0.010434952470506189,-0.0027023809617381794,0.015168435339860608,0.013137333432244372,0.8124407630464959,0.08629583067741951,0.6666666666666666
full_pit,20,20,35.0,0,12,0.03146625211423746,0.02903250487457196,3.8911467927870334e-05,0.031427340646309594,0.02899359340664409,0.695356354190142,0.15801525660000165,0.75
full_pit,20,20,35.0,1,12,0.030525493163080602,0.028125610161101666,0.005908340999468573,0.024617152163612026,0.02221726916163309,0.6856808577082671,0.07988339730307277,0.6666666666666666
full_pit,20,20,35.0,2,12,0.0468605743477206,0.0442718181731671,0.035124394359531096,0.011736179988189507,0.009147423813636006,0.7396446213010005,0.08390872386446742,0.75
full_pit,20,20,35.0,3,12,0.03443701737062311,0.031859920163550486,0.0063879262799716495,0.028049091090651453,0.025471993883578844,0.736313487735032,0.10091975953388063,0.6666666666666666
full_pit,20,20,35.0,4,12,0.03905462952993343,0.03653085720703241,0.019828298339002005,0.019226331190931433,0.01670255886803041,0.7210778065431485,0.10208565315596452,0.8333333333333334
full_pit,20,20,35.0,5,12,0.020070780939771164,0.017353653618140535,0.0066639141938571395,0.013406866745914028,0.010689739424283399,0.7763220918944668,0.1003519588719929,0.6666666666666666
full_pit,20,20,35.0,6,12,0.007172803923937751,0.004280498838054195,-0.022953660778765195,0.030126464702702943,0.02723415961681939,0.8263728816810163,0.1371756758266674,0.4166666666666667
full_pit,20,20,35.0,7,12,0.06312409405638493,0.06059584577085234,0.0135300859747779,0.04959400808160704,0.04706575979607445,0.7223566530093076,0.0855527165603872,0.75
full_pit,20,20,35.0,8,12,0.0817993521835353,0.07926144933154215,0.05176212116001357,0.03003723102352175,0.027499328171528586,0.7251151005694755,0.07363353503918998,1.0
full_pit,20,20,35.0,9,12,0.030884835192939043,0.028307242089132222,0.010892845607852366,0.019991989585086672,0.01741439648127986,0.7364551725162333,0.09724405920604627,0.75
full_pit,20,20,35.0,10,12,0.05959537016485535,0.057223677789132704,0.0387048579505738,0.02089051221428155,0.018518819838558895,0.6776263930636163,0.05641899260162163,0.9166666666666666
full_pit,20,20,35.0,11,12,0.013753918976968526,0.010855066657789535,0.001420707581571437,0.012333211395397087,0.009434359076218098,0.8282435197654262,0.08528572059385593,0.5833333333333334
full_pit,20,20,35.0,12,12,0.012466054378122426,0.009622511707459695,-0.0027023809617381794,0.015168435339860608,0.012324892669197875,0.8124407630464959,0.08629583067741951,0.6666666666666666
large,10,10,10.0,0,12,-0.0029398749067547562,-0.003537166566020508,-0.00492484239421525,0.001984967487460493,0.0013876758281947414,0.5972916592657523,0.08055993933586818,0.5
large,10,10,10.0,1,12,0.010993110452570376,0.010390562790968927,0.007977326029238195,0.0030157844233321793,0.0024132367617307336,0.602547661601445,0.012373847438704256,0.5
large,10,10,10.0,2,12,-0.00531126308288078,-0.005880839052017574,-0.003218221080688455,-0.002093042002192324,-0.002662617971329119,0.5695759691367918,0.01680170877154505,0.5
large,10,10,10.0,3,12,0.013509386395304017,0.012918315686912464,0.015240109669408704,-0.0017307232741046868,-0.0023217939824962393,0.5910707083915528,-0.05717170635533206,0.8333333333333334
large,10,10,10.0,4,12,0.013079863034201179,0.012499768296105348,0.018273534999592753,-0.0051936719653915735,-0.005773766703487408,0.5800947380958345,0.044317204174232266,0.6666666666666666
large,10,10,10.0,5,12,0.01444789909828703,0.01388285417748517,-0.0007537691798244662,0.015201668278111495,0.014636623357309636,0.5650449208018596,0.07908539819987491,0.5833333333333334
large,10,10,10.0,6,12,0.013371183820097244,0.012773366697859986,-0.0016701434369617747,0.015041327257059022,0.014443510134821763,0.5978171222372587,0.015068964963738843,0.5
large,10,10,10.0,7,12,0.012469378931081694,0.011871819750202744,0.01325371786131268,-0.0007843389302309873,-0.0013818981111099378,0.5975591808789509,-0.0033582348645536074,0.8333333333333334
large,10,10,10.0,8,12,0.010252523009596512,0.009496438709234297,0.0027780828232373575,0.007474440186359155,0.006718355885996939,0.756084300362215,0.0535622859581478,0.6666666666666666
large,10,10,10.0,9,12,0.010308153838908094,0.009616675671692327,0.009050461920142862,0.0012576919187652314,0.000566213751549465,0.6914781672157648,0.0054288475851159,0.5833333333333334
large,10,10,10.0,10,12,-0.003000990670415571,-0.0036105243658647395,0.003969589732092022,-0.006970580402507594,-0.0075801140979567605,0.6095336954491656,-0.06070045962591319,0.5833333333333334
large,10,10,10.0,11,12,-0.01600606570670155,-0.016559817970567253,-0.01049091215044679,-0.0055151535562547585,-0.006068905820120463,0.5537522638657023,0.0501305927340133,0.3333333333333333
large,10,10,10.0,12,12,-6.902617997117204e-05,-0.0005412668011589988,0.004493806513658164,-0.004562832693629336,-0.005035073314817164,0.4722406211878278,0.021237764959231305,0.4166666666666667
large,10,10,10.0,13,12,-0.014297895694806642,-0.014847103952714972,0.0013019633855814376,-0.015599859080388074,-0.016149067338296404,0.5492082579083283,-0.042609097330881314,0.3333333333333333
large,10,10,10.0,14,12,-0.009287289229718674,-0.009994451566805083,-0.006959187292683892,-0.0023281019370347818,-0.0030352642741211903,0.7071623370864059,-0.046492030313481904,0.6666666666666666
large,10,10,10.0,15,12,0.020135221483662914,0.019484442098910464,0.025649399375833742,-0.00551417789217083,-0.006164957276923278,0.6507793847524485,-0.018575739600407964,0.5
large,10,10,10.0,16,12,0.027154523605977407,0.02657649360020445,0.013669227488663687,0.013485296117313722,0.012907266111540758,0.5780300057729663,0.043868862201240644,0.75
large,10,10,10.0,17,12,-0.0017314475719494753,-0.0023571311485611817,-0.0026771926774708933,0.0009457451055214184,0.0003200615289097126,0.6256835766117078,0.0005959077677590537,0.4166666666666667
large,10,10,10.0,18,12,0.010523076688671031,0.009911970786649049,8.815883332962281e-05,0.010434917855341404,0.009823811953319423,0.6111059020219806,0.05022011954802129,0.5833333333333334
large,10,10,10.0,19,12,-0.010215869221917409,-0.010827189490480081,0.001117972555553239,-0.011333841777470648,-0.011945162046033318,0.6113202685626721,-0.01681884550329746,0.3333333333333333
large,10,10,10.0,20,12,0.03167649730362197,0.03096225356047896,0.021281056033255464,0.010395441270366507,0.00968119752722349,0.7142437431430196,0.0035248819366585815,0.8333333333333334
large,10,10,10.0,21,12,0.03421813095702211,0.033510690670091756,0.021061421227261064,0.013156709729761039,0.012449269442830693,0.7074402869303418,0.020570706675521994,0.75
large,10,10,10.0,22,12,-0.006974217459301952,-0.007500950853109856,-0.008537874924372102,0.0015636574650701514,0.001036924071262246,0.526733393807905,-0.0032692257287322713,0.4166666666666667
large,10,10,10.0,23,12,0.02067232661114145,0.01998234606632384,0.01158018125402781,0.009092145357113642,0.008402164812296034,0.6899805448176061,0.03218276859316223,0.6666666666666666
large,10,10,10.0,24,12,0.006019314014009809,0.00536188629085291,-0.006069054561613906,0.012088368575623716,0.011430940852466818,0.657427723156898,0.1156801775570684,0.4166666666666667
large,10,10,15.0,0,12,-0.0029398749067547562,-0.0038358123956533843,-0.00492484239421525,0.001984967487460493,0.0010890299985618643,0.5972916592657523,0.08055993933586818,0.5
large,10,10,15.0,1,12,0.010993110452570376,0.010089288960168207,0.007977326029238195,0.0030157844233321793,0.0021119629309300125,0.602547661601445,0.012373847438704256,0.5
large,10,10,15.0,2,12,-0.00531126308288078,-0.006165627036585968,-0.003218221080688455,-0.002093042002192324,-0.002947405955897513,0.5695759691367918,0.01680170877154505,0.5
large,10,10,15.0,3,12,0.013509386395304017,0.012622780332716688,0.015240109669408704,-0.0017307232741046868,-0.002617329336692016,0.5910707083915528,-0.05717170635533206,0.75
large,10,10,15.0,4,12,0.013079863034201179,0.012209720927057424,0.018273534999592753,-0.0051936719653915735,-0.006063814072535326,0.5800947380958345,0.044317204174232266,0.6666666666666666
large,10,10,15.0,5,12,0.01444789909828703,0.013600331717084241,-0.0007537691798244662,0.015201668278111495,0.014354100896908709,0.5650449208018596,0.07908539819987491,0.5833333333333334
large,10,10,15.0,6,12,0.013371183820097244,0.012474458136741357,-0.0016701434369617747,0.015041327257059022,0.014144601573703133,0.5978171222372587,0.015068964963738843,0.5
large,10,10,15.0,7,12,0.012469378931081694,0.011573040159763267,0.01325371786131268,-0.0007843389302309873,-0.0016806777015494134,0.5975591808789509,-0.0033582348645536074,0.8333333333333334
large,10,10,15.0,8,12,0.010252523009596512,0.00911839655905319,0.0027780828232373575,0.007474440186359155,0.006340313735815831,0.756084300362215,0.0535622859581478,0.6666666666666666
large,10,10,15.0,9,12,0.010308153838908094,0.009270936588084444,0.009050461920142862,0.0012576919187652314,0.00022047466794158344,0.6914781672157648,0.0054288475851159,0.5833333333333334
large,10,10,15.0,10,12,-0.003000990670415571,-0.003915291213589322,0.003969589732092022,-0.006970580402507594,-0.007884880945681344,0.6095336954491656,-0.06070045962591319,0.5833333333333334
large,10,10,15.0,11,12,-0.01600606570670155,-0.0168366941025001,-0.01049091215044679,-0.0055151535562547585,-0.006345781952053314,0.5537522638657023,0.0501305927340133,0.3333333333333333
large,10,10,15.0,12,12,-6.902617997117204e-05,-0.0007773871117529146,0.004493806513658164,-0.004562832693629336,-0.0052711936254110775,0.4722406211878278,0.021237764959231305,0.4166666666666667
large,10,10,15.0,13,12,-0.014297895694806642,-0.015121708081669129,0.0013019633855814376,-0.015599859080388074,-0.01642367146725057,0.5492082579083283,-0.042609097330881314,0.3333333333333333
large,10,10,15.0,14,12,-0.009287289229718674,-0.01034803273534829,-0.006959187292683892,-0.0023281019370347818,-0.0033888454426643905,0.7071623370864059,-0.046492030313481904,0.5833333333333334
large,10,10,15.0,15,12,0.020135221483662914,0.01915905240653424,0.025649399375833742,-0.00551417789217083,-0.006490346969299503,0.6507793847524485,-0.018575739600407964,0.5
large,10,10,15.0,16,12,0.027154523605977407,0.026287478597317962,0.013669227488663687,0.013485296117313722,0.012618251108654272,0.5780300057729663,0.043868862201240644,0.75
large,10,10,15.0,17,12,-0.0017314475719494753,-0.0026699729368670384,-0.0026771926774708933,0.0009457451055214184,7.219740603855301e-06,0.6256835766117078,0.0005959077677590537,0.4166666666666667
large,10,10,15.0,18,12,0.010523076688671031,0.009606417835638056,8.815883332962281e-05,0.010434917855341404,0.009518259002308432,0.6111059020219806,0.05022011954802129,0.5833333333333334
large,10,10,15.0,19,12,-0.010215869221917409,-0.011132849624761418,0.001117972555553239,-0.011333841777470648,-0.012250822180314655,0.6113202685626721,-0.01681884550329746,0.3333333333333333
large,10,10,15.0,20,12,0.03167649730362197,0.030605131688907442,0.021281056033255464,0.010395441270366507,0.009324075655651978,0.7142437431430196,0.0035248819366585815,0.8333333333333334
large,10,10,15.0,21,12,0.03421813095702211,0.03315697052662659,0.021061421227261064,0.013156709729761039,0.012095549299365528,0.7074402869303418,0.020570706675521994,0.75
large,10,10,15.0,22,12,-0.006974217459301952,-0.007764317550013809,-0.008537874924372102,0.0015636574650701514,0.0007735573743582949,0.526733393807905,-0.0032692257287322713,0.4166666666666667
large,10,10,15.0,23,12,0.02067232661114145,0.019637355793915044,0.01158018125402781,0.009092145357113642,0.008057174539887232,0.6899805448176061,0.03218276859316223,0.6666666666666666
large,10,10,15.0,24,12,0.006019314014009809,0.005033172429274461,-0.006069054561613906,0.012088368575623716,0.01110222699088837,0.657427723156898,0.1156801775570684,0.4166666666666667
large,10,10,25.0,0,12,-0.0029398749067547562,-0.004433104054919138,-0.00492484239421525,0.001984967487460493,0.0004917383392961123,0.5972916592657523,0.08055993933586818,0.5
large,10,10,25.0,1,12,0.010993110452570376,0.009486741298566762,0.007977326029238195,0.0030157844233321793,0.0015094152693285675,0.602547661601445,0.012373847438704256,0.5
large,10,10,25.0,2,12,-0.00531126308288078,-0.00673520300572276,-0.003218221080688455,-0.002093042002192324,-0.003516981925034303,0.5695759691367918,0.01680170877154505,0.5
large,10,10,25.0,3,12,0.013509386395304017,0.012031709624325135,0.015240109669408704,-0.0017307232741046868,-0.0032084000450835703,0.5910707083915528,-0.05717170635533206,0.75
large,10,10,25.0,4,12,0.013079863034201179,0.011629626188961593,0.018273534999592753,-0.0051936719653915735,-0.00664390881063116,0.5800947380958345,0.044317204174232266,0.6666666666666666
large,10,10,25.0,5,12,0.01444789909828703,0.01303528679628238,-0.0007537691798244662,0.015201668278111495,0.013789055976106848,0.5650449208018596,0.07908539819987491,0.5833333333333334
large,10,10,25.0,6,12,0.013371183820097244,0.011876641014504094,-0.0016701434369617747,0.015041327257059022,0.01354678445146587,0.5978171222372587,0.015068964963738843,0.5
large,10,10,25.0,7,12,0.012469378931081694,0.010975480978884315,0.01325371786131268,-0.0007843389302309873,-0.002278236882428365,0.5975591808789509,-0.0033582348645536074,0.6666666666666666
large,10,10,25.0,8,12,0.010252523009596512,0.008362312258690975,0.0027780828232373575,0.007474440186359155,0.005584229435453616,0.756084300362215,0.0535622859581478,0.6666666666666666
large,10,10,25.0,9,12,0.010308153838908094,0.008579458420868682,0.009050461920142862,0.0012576919187652314,-0.00047100349927417924,0.6914781672157648,0.0054288475851159,0.5833333333333334
large,10,10,25.0,10,12,-0.003000990670415571,-0.004524824909038486,0.003969589732092022,-0.006970580402507594,-0.008494414641130507,0.6095336954491656,-0.06070045962591319,0.5833333333333334
large,10,10,25.0,11,12,-0.01600606570670155,-0.017390446366365803,-0.01049091215044679,-0.0055151535562547585,-0.006899534215919013,0.5537522638657023,0.0501305927340133,0.3333333333333333
large,10,10,25.0,12,12,-6.902617997117204e-05,-0.001249627732940739,0.004493806513658164,-0.004562832693629336,-0.005743434246598902,0.4722406211878278,0.021237764959231305,0.4166666666666667
large,10,10,25.0,13,12,-0.014297895694806642,-0.015670916339577463,0.0013019633855814376,-0.015599859080388074,-0.016972879725158898,0.5492082579083283,-0.042609097330881314,0.3333333333333333
large,10,10,25.0,14,12,-0.009287289229718674,-0.011055195072434689,-0.006959187292683892,-0.0023281019370347818,-0.004096007779750797,0.7071623370864059,-0.046492030313481904,0.5833333333333334
large,10,10,25.0,15,12,0.020135221483662914,0.01850827302178179,0.025649399375833742,-0.00551417789217083,-0.007141126354051952,0.6507793847524485,-0.018575739600407964,0.5
large,10,10,25.0,16,12,0.027154523605977407,0.025709448591545,0.013669227488663687,0.013485296117313722,0.01204022110288131,0.5780300057729663,0.043868862201240644,0.75
large,10,10,25.0,17,12,-0.0017314475719494753,-0.0032956565134787453,-0.0026771926774708933,0.0009457451055214184,-0.000618463836007852,0.6256835766117078,0.0005959077677590537,0.4166666666666667
large,10,10,25.0,18,12,0.010523076688671031,0.008995311933616074,8.815883332962281e-05,0.010434917855341404,0.008907153100286454,0.6111059020219806,0.05022011954802129,0.5833333333333334
large,10,10,25.0,19,12,-0.010215869221917409,-0.011744169893324089,0.001117972555553239,-0.011333841777470648,-0.01286214244887733,0.6113202685626721,-0.01681884550329746,0.3333333333333333
large,10,10,25.0,20,12,0.03167649730362197,0.029890887945764427,0.021281056033255464,0.010395441270366507,0.00860983191250896,0.7142437431430196,0.0035248819366585815,0.8333333333333334
large,10,10,25.0,21,12,0.03421813095702211,0.032449530239696246,0.021061421227261064,0.013156709729761039,0.011388109012435187,0.7074402869303418,0.020570706675521994,0.75
large,10,10,25.0,22,12,-0.006974217459301952,-0.008291050943821715,-0.008537874924372102,0.0015636574650701514,0.00024682398055038933,0.526733393807905,-0.0032692257287322713,0.3333333333333333
large,10,10,25.0,23,12,0.02067232661114145,0.01894737524909744,0.01158018125402781,0.009092145357113642,0.007367193995069628,0.6899805448176061,0.03218276859316223,0.6666666666666666
large,10,10,25.0,24,12,0.006019314014009809,0.004375744706117565,-0.006069054561613906,0.012088368575623716,0.010444799267731472,0.657427723156898,0.1156801775570684,0.4166666666666667
large,10,10,35.0,0,12,-0.0029398749067547562,-0.005030395714184889,-0.00492484239421525,0.001984967487460493,-0.00010555331996964033,0.5972916592657523,0.08055993933586818,0.5
large,10,10,35.0,1,12,0.010993110452570376,0.008884193636965318,0.007977326029238195,0.0030157844233321793,0.0009068676077271222,0.602547661601445,0.012373847438704256,0.5
large,10,10,35.0,2,12,-0.00531126308288078,-0.0073047789748595495,-0.003218221080688455,-0.002093042002192324,-0.004086557894171095,0.5695759691367918,0.01680170877154505,0.5
large,10,10,35.0,3,12,0.013509386395304017,0.011440638915933582,0.015240109669408704,-0.0017307232741046868,-0.003799470753475122,0.5910707083915528,-0.05717170635533206,0.75
large,10,10,35.0,4,12,0.013079863034201179,0.011049531450865758,0.018273534999592753,-0.0051936719653915735,-0.007224003548726997,0.5800947380958345,0.044317204174232266,0.6666666666666666
large,10,10,35.0,5,12,0.01444789909828703,0.012470241875480521,-0.0007537691798244662,0.015201668278111495,0.013224011055304985,0.5650449208018596,0.07908539819987491,0.5833333333333334
large,10,10,35.0,6,12,0.013371183820097244,0.011278823892266842,-0.0016701434369617747,0.015041327257059022,0.012948967329228614,0.5978171222372587,0.015068964963738843,0.5
large,10,10,35.0,7,12,0.012469378931081694,0.010377921798005367,0.01325371786131268,-0.0007843389302309873,-0.0028757960633073146,0.5975591808789509,-0.0033582348645536074,0.6666666666666666
large,10,10,35.0,8,12,0.010252523009596512,0.007606227958328759,0.0027780828232373575,0.007474440186359155,0.0048281451350914,0.756084300362215,0.0535622859581478,0.6666666666666666
large,10,10,35.0,9,12,0.010308153838908094,0.007887980253652916,0.009050461920142862,0.0012576919187652314,-0.0011624816664899458,0.6914781672157648,0.0054288475851159,0.5833333333333334
large,10,10,35.0,10,12,-0.003000990670415571,-0.00513435860448765,0.003969589732092022,-0.006970580402507594,-0.009103948336579674,0.6095336954491656,-0.06070045962591319,0.5833333333333334
large,10,10,35.0,11,12,-0.01600606570670155,-0.017944198630231504,-0.01049091215044679,-0.0055151535562547585,-0.007453286479784718,0.5537522638657023,0.0501305927340133,0.3333333333333333
large,10,10,35.0,12,12,-6.902617997117204e-05,-0.0017218683541285692,0.004493806513658164,-0.004562832693629336,-0.006215674867786733,0.4722406211878278,0.021237764959231305,0.4166666666666667
large,10,10,35.0,13,12,-0.014297895694806642,-0.01622012459748579,0.0013019633855814376,-0.015599859080388074,-0.017522087983067227,0.5492082579083283,-0.042609097330881314,0.3333333333333333
large,10,10,35.0,14,12,-0.009287289229718674,-0.011762357409521097,-0.006959187292683892,-0.0023281019370347818,-0.004803170116837203,0.7071623370864059,-0.046492030313481904,0.5833333333333334
large,10,10,35.0,15,12,0.020135221483662914,0.01785749363702934,0.025649399375833742,-0.00551417789217083,-0.007791905738804401,0.6507793847524485,-0.018575739600407964,0.5
large,10,10,35.0,16,12,0.027154523605977407,0.02513141858577203,0.013669227488663687,0.013485296117313722,0.011462191097108339,0.5780300057729663,0.043868862201240644,0.75
large,10,10,35.0,17,12,-0.0017314475719494753,-0.003921340090090453,-0.0026771926774708933,0.0009457451055214184,-0.001244147412619559,0.6256835766117078,0.0005959077677590537,0.4166666666666667
large,10,10,35.0,18,12,0.010523076688671031,0.008384206031594095,8.815883332962281e-05,0.010434917855341404,0.008296047198264472,0.6111059020219806,0.05022011954802129,0.5833333333333334
large,10,10,35.0,19,12,-0.010215869221917409,-0.012355490161886765,0.001117972555553239,-0.011333841777470648,-0.013473462717440002,0.6113202685626721,-0.01681884550329746,0.3333333333333333
large,10,10,35.0,20,12,0.03167649730362197,0.029176644202621407,0.021281056033255464,0.010395441270366507,0.00789558816936594,0.7142437431430196,0.0035248819366585815,0.8333333333333334
large,10,10,35.0,21,12,0.03421813095702211,0.031742089952765895,0.021061421227261064,0.013156709729761039,0.010680668725504843,0.7074402869303418,0.020570706675521994,0.75
large,10,10,35.0,22,12,-0.006974217459301952,-0.008817784337629619,-0.008537874924372102,0.0015636574650701514,-0.0002799094132575162,0.526733393807905,-0.0032692257287322713,0.3333333333333333
large,10,10,35.0,23,12,0.02067232661114145,0.018257394704279836,0.01158018125402781,0.009092145357113642,0.006677213450252022,0.6899805448176061,0.03218276859316223,0.6666666666666666
large,10,10,35.0,24,12,0.006019314014009809,0.003718316982960664,-0.006069054561613906,0.012088368575623716,0.00978737154457457,0.657427723156898,0.1156801775570684,0.4166666666666667
large,10,20,10.0,0,12,-0.002773831191481408,-0.0032422540291773857,-0.00492484239421525,0.002151011202733842,0.001682588365037864,0.4684228376959784,0.08055993933586818,0.5
large,10,20,10.0,1,12,0.00727461120888557,0.006757603333202342,0.007977326029238195,-0.0007027148203526236,-0.001219722696035852,0.5170078756832271,0.012373847438704256,0.5
large,10,20,10.0,2,12,-0.004433969258641426,-0.004899560521779256,-0.003218221080688455,-0.0012157481779529699,-0.001681339441090799,0.4655912631378311,0.01680170877154505,0.5
large,10,20,10.0,3,12,0.01371539453393251,0.01326579464246421,0.015240109669408704,-0.0015247151354761946,-0.0019743150269444943,0.4495998914682999,-0.05717170635533206,0.75
large,10,20,10.0,4,12,0.01969090405859524,0.019166321738202836,0.018273534999592753,0.0014173690590024851,0.0008927867386100829,0.5245823203924017,0.044317204174232266,0.75
large,10,20,10.0,5,12,0.009030196049475999,0.00849648722252955,-0.0007537691798244662,0.009783965229300466,0.009250256402354018,0.5337088269464489,0.07908539819987491,0.5833333333333334
large,10,20,10.0,6,12,0.006754369488238317,0.0062012915349972395,-0.0016701434369617747,0.008424512925200092,0.007871434971959015,0.5530779532410769,0.015068964963738843,0.5833333333333334
large,10,20,10.0,7,12,0.01289379312764062,0.012313582533946729,0.01325371786131268,-0.0003599247336720619,-0.0009401353273659534,0.5802105936938909,-0.0033582348645536074,0.75
large,10,20,10.0,8,12,0.010799750465432677,0.010121619333781253,0.0027780828232373575,0.00802166764219532,0.007343536510543893,0.6781311316514252,0.0535622859581478,0.5833333333333334
large,10,20,10.0,9,12,0.008286640334381425,0.00767783758168341,0.009050461920142862,-0.000763821585761436,-0.001372624338459452,0.6088027526980163,0.0054288475851159,0.6666666666666666
large,10,20,10.0,10,12,0.0004979991880170066,-8.753115860657065e-05,0.003969589732092022,-0.0034715905440750165,-0.004057120890698593,0.5855303466235781,-0.06070045962591319,0.5833333333333334
